1.316616933926040733e+00,-3.936074333712602513e-01,1.000000000000000000e+00
1.118845823052303956e+00,1.201055144339417957e+00,0.000000000000000000e+00
1.488635878123550249e+00,7.815374282294035302e-01,0.000000000000000000e+00
4.982143364647142469e-01,1.550754057728781499e+00,0.000000000000000000e+00
1.853231192043359510e+00,1.321954270176672219e+00,0.000000000000000000e+00
7.913734929214852887e-01,-3.563815982567805074e-01,1.000000000000000000e+00
2.170452261479846601e-01,-2.852482470685184790e-01,1.000000000000000000e+00
1.415642011209589324e+00,3.409876114031303307e-01,0.000000000000000000e+00
7.522620976283317384e-01,1.494221329845457191e+00,0.000000000000000000e+00
1.688874801765986922e+00,-1.747215257789075660e-01,1.000000000000000000e+00
-4.445669701331249613e-01,7.070542505654513477e-01,0.000000000000000000e+00
9.930823315956391895e-01,5.592127272922799985e-01,0.000000000000000000e+00
1.158878141169825682e+00,2.930857818730776554e-01,0.000000000000000000e+00
1.067501270300134308e+00,8.293040938669747897e-01,0.000000000000000000e+00
8.575768131059978705e-01,1.305621099246027095e+00,0.000000000000000000e+00
-1.154940561673713229e-01,2.729042011759970632e-01,1.000000000000000000e+00
2.050040549406503487e+00,2.650652855454537216e-01,1.000000000000000000e+00
1.816602047162336309e+00,1.009367664542964560e+00,0.000000000000000000e+00
1.958692574081204008e+00,3.676769405574834004e-01,0.000000000000000000e+00
2.146388123994243724e+00,3.447476750250950128e-01,1.000000000000000000e+00
4.165795952752346376e-02,2.508330533133133478e-01,1.000000000000000000e+00
-6.648355623278277005e-01,9.763094560931446786e-01,0.000000000000000000e+00
5.758674373007158787e-01,1.490476086705924574e+00,0.000000000000000000e+00
1.034415686183173255e+00,-3.207322109824635170e-01,1.000000000000000000e+00
1.124416093099848135e+00,-7.036376069792057431e-01,1.000000000000000000e+00
1.428674256756947036e+00,-4.666216443428926053e-01,1.000000000000000000e+00
1.559193011676508756e-02,2.747466136746341547e-01,1.000000000000000000e+00
1.622727299646513410e+00,-3.433652304007365208e-01,1.000000000000000000e+00
-6.043380611302628935e-02,2.539213452254454051e-01,0.000000000000000000e+00
1.831325427106648585e+00,6.956592812241102486e-02,1.000000000000000000e+00
3.660780449279976700e-01,-3.912854854395390047e-01,1.000000000000000000e+00
2.614137714970793391e-02,1.955654313963294033e+00,0.000000000000000000e+00
1.634188646209289164e-02,1.358211463467450475e+00,0.000000000000000000e+00
1.051205010262374895e+00,-4.482540663991618768e-01,1.000000000000000000e+00
1.591399133447231495e+00,7.613914220993409643e-01,0.000000000000000000e+00
1.911435876796804934e+00,1.977590003105464123e-01,1.000000000000000000e+00
1.085015903447856950e-01,1.581463512386552361e+00,0.000000000000000000e+00
1.033506159613083009e+00,-6.197250983658446621e-01,1.000000000000000000e+00
1.784537621793313100e+00,8.910594032062263414e-02,0.000000000000000000e+00
1.066961423898771688e+00,1.341271717653443662e+00,0.000000000000000000e+00
1.210174358913759018e+00,1.314028190561664200e+00,0.000000000000000000e+00
-8.644442788486487173e-01,2.573035674505042558e-01,0.000000000000000000e+00
1.838208491988436721e+00,1.644455786867762837e-01,1.000000000000000000e+00
9.228563192817371696e-01,-5.335824010335163958e-01,1.000000000000000000e+00
1.331528657294268614e-01,1.068726657982157491e+00,0.000000000000000000e+00
-9.073198326292125637e-02,3.650213320490203750e-01,1.000000000000000000e+00
7.393318602994306543e-01,1.783008910760221610e+00,0.000000000000000000e+00
1.188646543071251838e+00,-4.058247118115745899e-01,1.000000000000000000e+00
1.649622686431704954e+00,6.548310524449991732e-01,0.000000000000000000e+00
1.025032388734047561e+00,2.431912708916178500e-01,0.000000000000000000e+00
1.437515716507889452e-01,5.820046238680686157e-01,1.000000000000000000e+00
1.529683562249811724e+00,-1.562230711601348965e-01,1.000000000000000000e+00
3.139916210662385687e-02,7.691527265852600159e-01,0.000000000000000000e+00
8.909186697390139020e-01,1.258680878721266438e+00,0.000000000000000000e+00
-9.379471526801561598e-01,6.034435754723712630e-01,0.000000000000000000e+00
-7.537250080305187838e-01,9.180476670521738880e-01,0.000000000000000000e+00
-5.448202526402953771e-02,2.227134411370756684e-01,1.000000000000000000e+00
1.171035372076850933e+00,-4.197089662617546901e-01,1.000000000000000000e+00
6.055473097194974397e-01,1.733905054348725105e+00,0.000000000000000000e+00
1.982290213845092353e-01,1.421108354287269560e+00,0.000000000000000000e+00
1.680573115513112281e+00,-2.142004825713430538e-01,1.000000000000000000e+00
1.943994869531591174e+00,9.817664952402910261e-02,1.000000000000000000e+00
7.415274735901559167e-01,7.908043070596726398e-01,0.000000000000000000e+00
-4.457523748565122568e-01,1.346026748499682846e+00,0.000000000000000000e+00
-4.274142655666104407e-01,4.580016786211836277e-01,0.000000000000000000e+00
1.767333727779660579e+00,2.368562896547879437e-02,1.000000000000000000e+00
4.185226108569901626e-01,1.090635500041322148e+00,0.000000000000000000e+00
4.006047471988192776e-01,-2.429859089404105832e-01,1.000000000000000000e+00
9.676002612332703645e-01,2.756290694728169011e-01,0.000000000000000000e+00
4.490776858806673211e-01,1.629039122895899139e+00,0.000000000000000000e+00
4.013871155101457200e-01,-5.259650928682905180e-01,1.000000000000000000e+00
-1.020326316109727155e-03,4.096275599730947459e-01,1.000000000000000000e+00
1.487572451835036391e+00,1.242700574551732551e+00,0.000000000000000000e+00
8.005797709523788663e-01,1.112714349057187579e+00,0.000000000000000000e+00
-8.116431948698135113e-01,9.878567042716377422e-01,0.000000000000000000e+00
1.112670272085844347e+00,-4.988798419557640140e-01,1.000000000000000000e+00
8.804901253847365883e-01,-4.521465774026945939e-01,1.000000000000000000e+00
1.528878182467538815e+00,9.813253839870195172e-01,0.000000000000000000e+00
1.838450120075159955e+00,-1.307083020264090678e-01,1.000000000000000000e+00
1.501480245984491424e-01,-1.076270747267170785e-01,1.000000000000000000e+00
6.962094618132166346e-01,-3.531308549327574209e-01,1.000000000000000000e+00
1.622817839403123852e+00,-2.805253802842108124e-01,1.000000000000000000e+00
-4.025105100621013954e-02,3.253029435101639222e-01,1.000000000000000000e+00
-1.432065419675733198e-01,1.644780448920513116e+00,0.000000000000000000e+00
1.256274971053905620e+00,9.330958732065448569e-01,0.000000000000000000e+00
2.955638766780206428e-01,1.522648701225674861e+00,0.000000000000000000e+00
1.184572855395935320e-01,2.082184771205472518e-02,1.000000000000000000e+00
1.704895884556872687e+00,2.485812198762304970e-02,1.000000000000000000e+00
4.360246102277103297e-01,-5.143455500866709329e-01,1.000000000000000000e+00
1.903953873076422942e+00,-4.205059234882962960e-02,1.000000000000000000e+00
3.104669895104544830e-01,-2.426217890670780419e-01,1.000000000000000000e+00
1.973491349494355118e-01,1.129326181123412542e+00,0.000000000000000000e+00
2.160141671266475050e-01,1.740725483237303584e+00,0.000000000000000000e+00
1.712637954943003971e+00,-4.409442066462385679e-01,1.000000000000000000e+00
-4.602146302594030403e-02,3.348740632539686235e-01,1.000000000000000000e+00
9.528135861143950391e-01,5.623580732751572997e-01,0.000000000000000000e+00
-8.108958346176603493e-02,9.300990083970374078e-01,0.000000000000000000e+00
2.760803570065956114e-01,-2.531617013229616742e-01,1.000000000000000000e+00
1.301984353407137585e+00,-5.824160299061313939e-01,1.000000000000000000e+00
2.178977170109566985e-01,-1.215107756864160782e-01,1.000000000000000000e+00
1.772596092286136127e+00,6.210378389664086285e-01,0.000000000000000000e+00
7.497960003223520520e-01,-4.922832035784913129e-01,1.000000000000000000e+00
5.655329298010371986e-01,-3.536440244188910342e-01,1.000000000000000000e+00
1.412862663379922834e+00,9.152030022834449774e-01,0.000000000000000000e+00
